AOP	AOP name	Event	Level of Organisation	Event Action	Action
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:578	Molecular	Decreased	decreased process quality
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:579	Molecular	Decreased	decreased process quality
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:579	Molecular	Decreased	decreased process quality
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:561	Population	Reduced	decreased process quality
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:580	Population	Reduced	
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:566	Population	impaired	deviation(from_normal)
Aop:86	Decrease Glucose oxidase activity contributes to reduction of antiseptic in food and leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:560	Individual	Abnormal	deviation(from_normal)
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:559	Molecular	Activation	increased process quality
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:177	Cellular	N/A	damage
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 2	Event:1107	Population	"Weakened, Colony"	increased process quality
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 2	Event:1108	Population	"Abnormal, Role change within caste"	
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 2	Event:1243	Cellular	"Altered, Ca2+-calmodulin activated signal transduction"	deviation(from_normal)
Aop:87	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 2	Event:1243	Cellular	"Altered, Ca2+-calmodulin activated signal transduction"	deviation(from_normal)
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:560	Individual	Abnormal	deviation(from_normal)
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:559	Molecular	Activation	increased process quality
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 3	Event:663	Molecular	"Desensitization, Nicotinic acetylcholine receptor"	increased
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 3	Event:1107	Population	"Weakened, Colony"	increased
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 3	Event:1243	Cellular	"Altered, Ca2+-calmodulin activated signal transduction"	deviation(from_normal)
Aop:88	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 3	Event:1243	Cellular	"Altered, Ca2+-calmodulin activated signal transduction"	deviation(from_normal)
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:560	Individual	Abnormal	deviation(from_normal)
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:559	Molecular	Activation	increased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:663	Molecular	Desensitization	increased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:663	Molecular	Desensitization	decreased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 4	Event:1107	Population	"Weakened, Colony"	increased process quality
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 4	Event:1108	Population	"Abnormal, Role change within caste"	
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 4	Event:1243	Cellular	"Altered, Ca2+-calmodulin activated signal transduction"	deviation(from_normal)
Aop:89	Nicotinic acetylcholine receptor activation contributes to abnormal foraging and leads to colony loss/failure 2	Event:1243	Cellular	"Altered, Ca2+-calmodulin activated signal transduction"	deviation(from_normal)
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:663	Molecular	Desensitization	increased process quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:663	Molecular	Desensitization	decreased process quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:564	Population	Abnormal	deviation(from_normal)
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:559	Molecular	Activation	increased process quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:386	Organ	Decreased	decreased process quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:341	Individual	Impairment	decreased process quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:565	Population	Reduced	decreased quality
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:566	Population	impaired	deviation(from_normal)
Aop:90	Nicotinic acetylcholine receptor activation contributes to abnormal roll change within the worker bee caste leading to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:91	Sodium channel inhibition leading to reduced survival	Event:588	Population	Increased	increased process quality
Aop:91	Sodium channel inhibition leading to reduced survival	Event:584	Molecular	Inhibition	decreased process quality
Aop:91	Sodium channel inhibition leading to reduced survival	Event:585	Cellular	Inhibition	decreased process quality
Aop:91	Sodium channel inhibition leading to reduced survival	Event:586	Individual	Reduced	decreased speed
Aop:91	Sodium channel inhibition leading to reduced survival	Event:587	Individual	Reduced	decreased process quality
Aop:91	Sodium channel inhibition leading to reduced survival	Event:592	Population	Reduced	decreased object quality
Aop:93	sodium channel inhibition leading to increased predation	Event:588	Population	Increased	increased process quality
Aop:93	sodium channel inhibition leading to increased predation	Event:584	Molecular	Inhibition	decreased process quality
Aop:93	sodium channel inhibition leading to increased predation	Event:585	Cellular	Inhibition	decreased process quality
Aop:93	sodium channel inhibition leading to increased predation	Event:586	Individual	Reduced	decreased process quality
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:444	Organ	Increased	increased process quality
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:444	Organ	Increased	decreased process quality
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:445	Organ	Increased	increased object quality
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:591	Individual	Increased	
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:584	Molecular	Inhibition	decreased process quality
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:585	Cellular	Inhibition	decreased process quality
Aop:94	Sodium channel inhibition leading to congenital malformations	Event:590	Tissue	N/A	decreased object quality
Aop:95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	Event:588	Population	Increased	increased process quality
Aop:95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	Event:585	Cellular	Inhibition	decreased process quality
Aop:95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	Event:593	Molecular	Inhibition	decreased process quality
Aop:95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	Event:586	Individual	Reduced	decreased process quality
Aop:95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	Event:587	Individual	Reduced	decreased process quality
Aop:95	Ether-a-go-go (ERG) voltage-gated potassium channel inhibition leading to reduced survival	Event:592	Population	Reduced	decreased object quality
Aop:96	Axonal sodium channel modulation leading to acute mortality	Event:351	Population	Increased	increased process quality
Aop:96	Axonal sodium channel modulation leading to acute mortality	Event:602	Organ	Increased	increased object quality
Aop:96	Axonal sodium channel modulation leading to acute mortality	Event:602	Organ	Increased	increased object quality
Aop:96	Axonal sodium channel modulation leading to acute mortality	Event:602	Organ	Increased	increased object quality
Aop:96	Axonal sodium channel modulation leading to acute mortality	Event:600	Molecular	Overactivation	increased process quality
Aop:96	Axonal sodium channel modulation leading to acute mortality	Event:601	Tissue	Overactivation	increased process quality
